review	label
I bought this because my windshield suction mount could not be trusted.  I've had it fall off more than once.  Then you drive around wondering if your $700 Nuvi is going to fall and break.  Not Fun!  The friction mount works for me. For everyday driving, even aggresive driving, it stays put.  Someone on this site left feedback about using it with their Nuvi 360 and I used their review to make the purchase.  I'm glad I did.	1
I think this is as good as the expensive over $60 HDMI cables.  I wouldn't spend money on the expensive ones.  First of all, I'm not a cable junkie nor an expert.  However, according to my research, there's no difference in performance b/w the expensive version nor the $12, $15, $20 version when it comes to HDMI since it's all digital.. hole buch of zeros and ones.  The durability of the cables... I don't know.  But unless you're someone who constantly plugs and unplugs the cables for some reason, it wouldn't matter.  Normally, you'd connect the cable and keep it that way for a long period of time, so the durability is not really relevant.  Bottomline: This is as good as the expensive ones.  I first tried out the expensive Monster brand which was $85.  Then I returned it after purchasing this, for the quality was the same.  Don't buy the expensive ones	1
This is wonderful for laptop users that travel or like to move your laptop around a lot.  If I leave my laptop somewhere I hate having to worry about tripping over wires and wires everywhere just look bad.  This is really small and compact! Perfect for traveling too.  I've used it for about 8 months now and it hasnt had one problem...it still recoils well	1
This product is a nice headset that did fit nicely on my ear (lucky fit I guess) and was easy to work with.  It is compact and feels quite natural for me.  Not to mention it is designed to work on either ear so in the middle of a conversation you can just change ears	1
I am pleased with this printer. Considering the price, it is a good value. The cartridges are kind of expensive, but I guess most cartridges are these days	1
PROS:	1
This is truly a no-brainer, excellent headphones at a great price, wonderful all around phones, would make a great gift also	1
I have been using these for a while now and they seem pretty good to me.  (disclaimer: I am not an audio professional, nor do I have any expensive headphones to compare with.)	1
Not an audiophile, but someone looking to spend a decent amount of money on a quality set of headphones. This product nails all the requirements - great sound, great comfort, well built. I'll be buying more of these guys for friends and family.	1
Don't let the reviews fool you. At this price, it's worth a little research. Apparently U3 is annoying a lot of people and the people at U3 have created an uninstall download for you to get. So Google it, download it, and buy the USB drive. The size of this USB drive and the fact that you'll never have to worry about losing the cap along with an excellent price make it worth buying. After you uninstall the U3 software, it works like any other drive. It works great, it just takes you ten minutes of a little extra work.	1
I bought these headphones a week ago and I am very pleased with them. At the electronic store, I listen to 3 pairs of Sennheiser (HD-433 ; HD-437 and HD-457). I hesitated between the 437 and the 457 but went for the 457 (10 more buck$). At the store the sound was OK as they were playing from the Sennheiser display rack. When I got home, I plugged these in my computer soundcard jack and the sound was a whole lot better. I am very impressed of the volume and sound quality I can get from them on my computer. My soundcard is an onboard Soundmax AC97 on an Asus K8V-X motherboard. I set the sound option in Windows XP on "headphones" and played "Metallica- Nothing else matters" with WinAmp. WOW !!! I was really impressed with the bass response and sound clarity in general. I only use half of the volume available in Windows XP and it`s more than enough for me.	1
